timestamp,pm25,pm10,no2,so2,o3,co,hour,day,month,day_of_week,aqi,temperature,humidity,wind_speed
2026-03-13 10:00:00+00:00,18.72,29.1,1.31,4.08,122.12,208.84,10,13,3,4,65.0,24.99000000000001,65,1.03
2026-03-13 11:00:00+00:00,20.63,31.35,1.81,4.65,120.42,223.63,11,13,3,4,69.0,24.99000000000001,65,1.03
2026-03-13 12:00:00+00:00,22.21,33.39,2.49,5.03,118.29,239.8,12,13,3,4,72.0,24.99000000000001,65,1.03
2026-03-13 13:00:00+00:00,24.95,38.08,5.25,4.8,99.18,295.83,13,13,3,4,78.0,24.99000000000001,65,1.03
2026-03-13 14:00:00+00:00,29.49,46.33,8.29,4.26,73.8,383.68,14,13,3,4,88.0,24.99000000000001,65,1.03
2026-03-13 15:00:00+00:00,34.65,55.34,9.96,3.81,57.57,464.99,15,13,3,4,98.0,24.99000000000001,65,1.03
2026-03-13 16:00:00+00:00,38.93,61.96,10.33,3.39,47.22,517.57,16,13,3,4,109.0,24.99000000000001,65,1.03
2026-03-13 17:00:00+00:00,42.99,67.44,10.06,3.16,42.31,555.88,17,13,3,4,119.0,24.99000000000001,65,1.03
2026-03-13 18:00:00+00:00,46.17,70.64,9.51,2.9,40.02,575.86,18,13,3,4,127.0,24.99000000000001,65,1.03
2026-03-13 19:00:00+00:00,47.23,69.61,8.47,2.5,38.85,563.1,19,13,3,4,130.0,24.99000000000001,65,1.03
2026-03-13 20:00:00+00:00,47.66,67.85,7.15,2.19,38.38,539.9,20,13,3,4,131.0,24.99000000000001,65,1.03
2026-03-13 21:00:00+00:00,48.18,66.91,6.09,1.94,37.38,522.28,21,13,3,4,132.0,24.99000000000001,65,1.03
2026-03-13 22:00:00+00:00,48.87,66.65,5.58,1.68,35.13,515.52,22,13,3,4,134.0,24.99000000000001,65,1.03
2026-03-13 23:00:00+00:00,50.13,67.16,5.46,1.44,32.26,521.4,23,13,3,4,137.0,24.99000000000001,65,1.03
2026-03-14 00:00:00+00:00,51.47,67.86,5.56,1.38,32.13,533.27,0,14,3,5,140.0,24.99000000000001,65,1.03
2026-03-14 01:00:00+00:00,51.66,66.82,5.25,1.83,42.99,511.18,1,14,3,5,141.0,24.99000000000001,65,1.03
2026-03-14 02:00:00+00:00,52.2,68.62,6.16,1.69,36.27,542.12,2,14,3,5,142.0,24.99000000000001,65,1.03
2026-03-14 03:00:00+00:00,53.41,72.06,7.03,1.6,29.74,590.66,3,14,3,5,145.0,24.99000000000001,65,1.03
2026-03-14 04:00:00+00:00,54.12,74.41,6.17,1.57,30.91,619.5,4,14,3,5,147.0,24.99000000000001,65,1.03
2026-03-14 05:00:00+00:00,56.03,77.06,5.49,1.59,42.88,626.77,5,14,3,5,151.0,24.99000000000001,65,1.03
2026-03-14 06:00:00+00:00,63.58,84.49,4.18,1.79,69.29,614.48,6,14,3,5,155.0,24.99000000000001,65,1.03
2026-03-14 07:00:00+00:00,47.56,63.37,1.61,4.41,124.81,368.51,7,14,3,5,131.0,24.99000000000001,65,1.03
2026-03-14 08:00:00+00:00,43.17,59.72,1.11,4.15,131.62,298.7,8,14,3,5,120.0,24.99000000000001,65,1.03
2026-03-14 09:00:00+00:00,42.64,59.98,1.03,3.78,133.24,280.51,9,14,3,5,119.0,24.99000000000001,65,1.03
2026-03-14 10:00:00+00:00,42.69,60.75,1.46,3.33,125.36,282.11,10,14,3,5,119.0,24.99000000000001,65,1.03
2026-03-14 11:00:00+00:00,43.71,62.6,2.5,2.89,109.88,299.64,11,14,3,5,121.0,24.99000000000001,65,1.03
2026-03-14 12:00:00+00:00,44.45,64.39,4.19,2.67,98.5,325.16,12,14,3,5,123.0,24.99000000000001,65,1.03
2026-03-14 13:00:00+00:00,45.98,67.55,6.73,2.6,83.95,367.53,13,14,3,5,127.0,24.99000000000001,65,1.03
2026-03-14 14:00:00+00:00,48.86,72.92,8.85,2.6,65.93,424.4,14,14,3,5,134.0,24.99000000000001,65,1.03
2026-03-14 15:00:00+00:00,51.79,78.42,10.3,2.73,53.76,474.88,15,14,3,5,141.0,24.99000000000001,65,1.03
2026-03-14 16:00:00+00:00,53.15,80.92,10.93,2.74,44.98,501.03,16,14,3,5,144.0,24.99000000000001,65,1.03
2026-03-14 17:00:00+00:00,54.25,82.64,11.03,2.49,37.8,517.79,17,14,3,5,147.0,24.99000000000001,65,1.03
2026-03-14 18:00:00+00:00,54.75,82.8,10.93,2.06,31.87,524.56,18,14,3,5,148.0,24.99000000000001,65,1.03
2026-03-14 19:00:00+00:00,53.23,77.72,10.27,1.71,27.67,506.33,19,14,3,5,145.0,24.99000000000001,65,1.03
2026-03-14 20:00:00+00:00,52.23,73.13,9.71,1.67,25.53,496.86,20,14,3,5,142.0,24.99000000000001,65,1.03
2026-03-14 21:00:00+00:00,51.54,69.97,9.1,1.78,26.47,489.44,21,14,3,5,140.0,24.99000000000001,65,1.03
2026-03-14 22:00:00+00:00,49.67,65.68,8.02,1.88,31.16,466.15,22,14,3,5,136.0,24.99000000000001,65,1.03
2026-03-14 23:00:00+00:00,48.53,63.03,7.24,1.7,30.39,449.87,23,14,3,5,133.0,24.99000000000001,65,1.03
2026-03-15 00:00:00+00:00,47.94,61.26,6.73,1.55,27.56,436.37,0,15,3,6,132.0,24.99000000000001,65,1.03
2026-03-15 01:00:00+00:00,48.35,61.46,6.35,1.37,23.49,427.9,1,15,3,6,133.0,24.99000000000001,65,1.03
2026-03-15 02:00:00+00:00,49.84,64.55,6.31,1.31,20.06,442.5,2,15,3,6,136.0,24.99000000000001,65,1.03
2026-03-15 03:00:00+00:00,51.92,68.38,5.95,1.44,23.28,474.3,3,15,3,6,141.0,24.99000000000001,65,1.03
2026-03-15 04:00:00+00:00,48.47,62.7,4.26,2.19,55.07,410.42,4,15,3,6,133.0,24.99000000000001,65,1.03
2026-03-15 05:00:00+00:00,48.69,61.61,3.55,2.33,62.46,391.42,5,15,3,6,133.0,24.99000000000001,65,1.03
2026-03-15 06:00:00+00:00,49.95,61.28,3.05,2.62,70.82,381.97,6,15,3,6,137.0,24.99000000000001,65,1.03
2026-03-15 07:00:00+00:00,28.32,39.53,1.48,3.44,113.02,239.07,7,15,3,6,85.0,24.99000000000001,65,1.03
2026-03-15 08:00:00+00:00,22.34,33.89,1.17,3.48,117.7,206.33,8,15,3,6,73.0,24.99000000000001,65,1.03
2026-03-15 09:00:00+00:00,20.19,31.18,1.22,3.59,117.63,199.97,9,15,3,6,68.0,24.99000000000001,65,1.03
2026-03-15 10:00:00+00:00,18.31,29.14,1.3,3.11,117.35,197.78,10,15,3,6,64.0,24.99000000000001,65,1.03
2026-03-15 11:00:00+00:00,17.38,28.22,1.41,2.9,116.03,196.65,11,15,3,6,62.0,24.99000000000001,65,1.03
2026-03-15 12:00:00+00:00,16.95,28.64,1.66,2.85,114.78,194.3,12,15,3,6,61.0,24.99000000000001,65,1.03
2026-03-15 13:00:00+00:00,17.35,30.36,2.51,2.86,107.72,203.47,13,15,3,6,62.0,24.99000000000001,65,1.03
2026-03-15 14:00:00+00:00,18.49,31.86,3.55,2.82,94.64,224.31,14,15,3,6,64.0,24.99000000000001,65,1.03
2026-03-15 15:00:00+00:00,19.93,33.11,4.42,2.8,83.29,247.48,15,15,3,6,67.0,24.99000000000001,65,1.03
2026-03-15 16:00:00+00:00,21.15,32.84,5.1,2.71,71.79,268.45,16,15,3,6,70.0,24.99000000000001,65,1.03
2026-03-15 17:00:00+00:00,22.24,32.03,5.32,2.6,65.5,285.18,17,15,3,6,72.0,24.99000000000001,65,1.03
2026-03-15 18:00:00+00:00,22.64,30.41,4.91,2.42,63.88,287.65,18,15,3,6,73.0,24.99000000000001,65,1.03
2026-03-15 19:00:00+00:00,22.53,28.29,3.98,2.4,66.59,275.4,19,15,3,6,73.0,24.99000000000001,65,1.03
2026-03-15 20:00:00+00:00,23.49,28.39,3.58,2.57,67.47,273.62,20,15,3,6,75.0,24.99000000000001,65,1.03
2026-03-15 21:00:00+00:00,26.29,31.01,3.63,3.14,65.15,282.33,21,15,3,6,81.0,24.99000000000001,65,1.03
2026-03-15 22:00:00+00:00,30.8,35.73,3.95,3.71,60.11,297.6,22,15,3,6,90.0,24.99000000000001,65,1.03
2026-03-15 23:00:00+00:00,34.93,40.04,4.25,3.75,54.4,311.28,23,15,3,6,99.0,24.99000000000001,65,1.03
2026-03-16 00:00:00+00:00,37.38,42.56,4.52,3.6,49.67,321.07,0,16,3,0,106.0,24.99000000000001,65,1.03
2026-03-16 01:00:00+00:00,36.39,41.65,4.84,3.63,47.17,321.63,1,16,3,0,103.0,24.99000000000001,65,1.03
2026-03-16 02:00:00+00:00,32.69,38.42,5.52,4.28,48.11,322.23,2,16,3,0,94.0,24.99000000000001,65,1.03
2026-03-16 03:00:00+00:00,26.89,32.55,5.85,5.15,53.72,316.05,3,16,3,0,82.0,24.99000000000001,65,1.03
2026-03-16 04:00:00+00:00,19.52,24.12,4.78,5.81,69.22,280.28,4,16,3,0,67.0,24.99000000000001,65,1.03
2026-03-16 05:00:00+00:00,16.42,20.59,3.74,5.43,82.91,257.4,5,16,3,0,60.0,24.99000000000001,65,1.03
2026-03-16 06:00:00+00:00,17.44,21.95,2.72,4.95,97.36,242.33,6,16,3,0,62.0,24.99000000000001,65,1.03
2026-03-16 07:00:00+00:00,20.94,26.75,1.67,4.76,114.31,226.2,7,16,3,0,70.0,24.99000000000001,65,1.03
2026-03-16 08:00:00+00:00,22.95,29.04,1.23,4.66,121.27,217.56,8,16,3,0,74.0,24.99000000000001,65,1.03
2026-03-16 09:00:00+00:00,23.5,30.41,1.13,4.48,123.99,213.85,9,16,3,0,75.0,24.99000000000001,65,1.03
2026-03-16 10:00:00+00:00,23.46,31.77,1.15,4.23,126.21,214.77,10,16,3,0,75.0,24.99000000000001,65,1.03
2026-03-16 11:00:00+00:00,22.58,30.94,1.36,4.02,125.1,217.35,11,16,3,0,73.0,24.99000000000001,65,1.03
2026-03-16 12:00:00+00:00,21.04,28.93,1.84,3.87,122.19,221.85,12,16,3,0,70.0,24.99000000000001,65,1.03
2026-03-16 13:00:00+00:00,19.88,27.57,3.43,3.75,110.86,243.64,13,16,3,0,67.0,24.99000000000001,65,1.03
2026-03-16 14:00:00+00:00,19.74,27.99,5.34,3.67,95.32,284.08,14,16,3,0,67.0,24.99000000000001,65,1.03
2026-03-16 15:00:00+00:00,19.99,29.06,6.71,3.63,84.54,323.52,15,16,3,0,68.0,24.99000000000001,65,1.03
2026-03-16 16:00:00+00:00,20.31,30.04,7.66,3.31,73.02,353.86,16,16,3,0,68.0,24.99000000000001,65,1.03
2026-03-16 17:00:00+00:00,21.59,32.47,8.41,2.8,61.63,386.8,17,16,3,0,71.0,24.99000000000001,65,1.03
2026-03-16 18:00:00+00:00,22.94,34.5,8.66,2.29,52.74,405.3,18,16,3,0,74.0,24.99000000000001,65,1.03
2026-03-16 19:00:00+00:00,23.68,34.98,8.36,1.69,43.74,405.03,19,16,3,0,75.0,24.99000000000001,65,1.03
2026-03-16 20:00:00+00:00,24.66,35.9,7.84,1.23,34.99,406.28,20,16,3,0,77.0,24.99000000000001,65,1.03
2026-03-16 21:00:00+00:00,25.63,36.97,7.2,1.04,29.32,407.89,21,16,3,0,79.0,24.99000000000001,65,1.03
2026-03-16 22:00:00+00:00,26.71,37.87,6.57,1.04,27.7,408.06,22,16,3,0,82.0,24.99000000000001,65,1.03
2026-03-16 23:00:00+00:00,27.77,38.0,5.89,1.07,30.24,404.63,23,16,3,0,84.0,24.99000000000001,65,1.03
2026-03-17 00:00:00+00:00,29.01,38.22,5.44,1.23,36.51,402.98,0,17,3,1,87.0,24.99000000000001,65,1.03
2026-03-17 01:00:00+00:00,30.17,38.26,5.06,1.74,48.62,390.9,1,17,3,1,89.0,24.99000000000001,65,1.03
2026-03-17 02:00:00+00:00,31.85,41.29,5.96,1.88,45.43,422.93,2,17,3,1,93.0,24.99000000000001,65,1.03
2026-03-17 03:00:00+00:00,33.87,44.65,6.24,2.53,46.85,453.02,3,17,3,1,97.0,24.99000000000001,65,1.03
2026-03-17 04:00:00+00:00,34.32,44.19,5.52,4.45,64.82,425.27,4,17,3,1,98.0,24.99000000000001,65,1.03
2026-03-17 05:00:00+00:00,35.7,45.96,4.81,5.11,79.74,429.01,5,17,3,1,101.0,24.99000000000001,65,1.03
2026-03-17 06:00:00+00:00,42.26,52.86,3.68,6.23,104.96,431.24,6,17,3,1,118.0,24.99000000000001,65,1.03
2026-03-17 07:00:00+00:00,30.3,36.28,1.75,7.54,134.18,300.16,7,17,3,1,89.0,24.99000000000001,65,1.03
2026-03-17 08:00:00+00:00,26.8,31.61,1.17,6.66,140.12,263.29,8,17,3,1,82.0,24.99000000000001,65,1.03
2026-03-17 09:00:00+00:00,26.84,31.58,1.07,6.29,143.19,257.69,9,17,3,1,82.0,24.99000000000001,65,1.03
2026-03-17 10:00:00+00:00,27.75,32.8,1.2,6.26,145.61,258.97,10,17,3,1,84.0,24.99000000000001,65,1.03
2026-03-17 11:00:00+00:00,30.01,35.83,1.62,6.53,144.58,271.26,11,17,3,1,89.0,24.99000000000001,65,1.03
2026-03-17 12:00:00+00:00,31.37,37.97,2.36,6.73,142.36,286.5,12,17,3,1,92.0,24.99000000000001,65,1.03
2026-03-17 13:00:00+00:00,33.71,43.05,5.6,6.05,113.84,346.06,13,17,3,1,96.0,24.99000000000001,65,1.03
2026-03-17 14:00:00+00:00,37.91,52.25,9.22,4.95,79.92,439.81,14,17,3,1,107.0,24.99000000000001,65,1.03
2026-03-17 15:00:00+00:00,42.5,62.23,11.51,4.21,60.4,523.51,15,17,3,1,118.0,24.99000000000001,65,1.03
2026-03-17 16:00:00+00:00,46.08,69.8,12.77,3.6,48.21,581.56,16,17,3,1,127.0,24.99000000000001,65,1.03
2026-03-17 17:00:00+00:00,49.75,76.27,13.35,3.25,40.77,626.95,17,17,3,1,136.0,24.99000000000001,65,1.03
2026-03-17 18:00:00+00:00,52.95,80.56,13.45,2.91,35.75,654.6,18,17,3,1,144.0,24.99000000000001,65,1.03
2026-03-17 19:00:00+00:00,53.93,79.84,12.6,2.43,32.08,645.87,19,17,3,1,146.0,24.99000000000001,65,1.03
2026-03-17 20:00:00+00:00,55.32,79.83,11.67,2.2,29.7,634.91,20,17,3,1,150.0,24.99000000000001,65,1.03
2026-03-17 21:00:00+00:00,57.87,82.16,11.22,2.22,28.21,637.05,21,17,3,1,152.0,24.99000000000001,65,1.03
2026-03-17 22:00:00+00:00,59.78,83.95,10.74,1.99,25.96,641.11,22,17,3,1,153.0,24.99000000000001,65,1.03
2026-03-17 23:00:00+00:00,60.61,82.89,10.04,1.51,23.59,646.03,23,17,3,1,154.0,24.99000000000001,65,1.03
2026-03-18 00:00:00+00:00,60.11,78.75,9.36,1.51,26.95,637.39,0,18,3,2,153.0,24.99000000000001,65,1.03
2026-03-18 01:00:00+00:00,52.83,64.27,5.78,5.04,74.7,487.54,1,18,3,2,144.0,24.99000000000001,65,1.03
2026-03-18 02:00:00+00:00,50.28,61.34,6.2,4.7,72.81,486.92,2,18,3,2,137.0,24.99000000000001,65,1.03
2026-03-18 03:00:00+00:00,49.49,61.66,7.59,4.48,66.91,518.61,3,18,3,2,135.0,24.99000000000001,65,1.03
2026-03-18 04:00:00+00:00,50.55,63.06,8.11,5.29,70.0,547.37,4,18,3,2,138.0,24.99000000000001,65,1.03
2026-03-18 05:00:00+00:00,49.89,61.57,8.43,5.66,70.58,565.8,5,18,3,2,136.0,24.99000000000001,65,1.03
2026-03-18 06:00:00+00:00,46.04,55.83,7.96,6.01,78.11,540.42,6,18,3,2,127.0,24.99000000000001,65,1.03
2026-03-18 07:00:00+00:00,34.43,40.58,6.0,5.93,102.62,416.21,7,18,3,2,98.0,24.99000000000001,65,1.03
2026-03-18 08:00:00+00:00,29.67,34.7,5.27,5.3,105.81,380.38,8,18,3,2,88.0,24.99000000000001,65,1.03
2026-03-18 09:00:00+00:00,28.56,33.31,5.16,5.1,104.03,375.89,9,18,3,2,86.0,24.99000000000001,65,1.03
2026-03-18 10:00:00+00:00,28.68,33.72,5.27,5.14,102.64,379.68,10,18,3,2,86.0,24.99000000000001,65,1.03
2026-03-18 11:00:00+00:00,28.3,33.94,5.48,5.23,103.33,376.26,11,18,3,2,85.0,24.99000000000001,65,1.03
2026-03-18 12:00:00+00:00,27.14,33.31,5.79,5.1,104.01,376.36,12,18,3,2,83.0,24.99000000000001,65,1.03
2026-03-18 13:00:00+00:00,28.03,34.99,6.89,5.08,101.82,412.09,13,18,3,2,85.0,24.99000000000001,65,1.03
2026-03-18 14:00:00+00:00,33.66,41.97,8.77,5.3,94.21,498.66,14,18,3,2,96.0,24.99000000000001,65,1.03
2026-03-18 15:00:00+00:00,42.39,52.18,10.86,5.51,84.73,607.44,15,18,3,2,118.0,24.99000000000001,65,1.03
2026-03-18 16:00:00+00:00,50.68,59.67,12.51,6.48,73.89,708.49,16,18,3,2,138.0,24.99000000000001,65,1.03
2026-03-18 17:00:00+00:00,56.05,63.1,13.16,6.26,65.85,776.91,17,18,3,2,151.0,24.99000000000001,65,1.03
2026-03-18 18:00:00+00:00,57.27,62.57,12.23,5.46,63.81,773.15,18,18,3,2,152.0,24.99000000000001,65,1.03
2026-03-18 19:00:00+00:00,53.8,58.11,10.09,4.27,66.26,705.57,19,18,3,2,146.0,24.99000000000001,65,1.03
2026-03-18 20:00:00+00:00,51.67,56.09,8.52,3.47,66.25,653.35,20,18,3,2,141.0,24.99000000000001,65,1.03
2026-03-18 21:00:00+00:00,50.89,55.64,7.69,2.86,63.55,626.06,21,18,3,2,139.0,24.99000000000001,65,1.03
2026-03-18 22:00:00+00:00,50.87,55.89,7.4,2.32,57.43,618.04,22,18,3,2,139.0,24.99000000000001,65,1.03
2026-03-18 23:00:00+00:00,51.31,56.77,7.48,1.84,48.8,627.89,23,18,3,2,140.0,24.99000000000001,65,1.03
2026-03-19 00:00:00+00:00,52.46,58.49,7.82,1.57,40.47,647.08,0,19,3,3,143.0,24.99000000000001,65,1.03
2026-03-19 01:00:00+00:00,53.07,59.87,8.3,1.49,33.93,662.67,1,19,3,3,144.0,24.99000000000001,65,1.03
2026-03-19 02:00:00+00:00,52.37,60.56,9.15,1.65,29.81,678.92,2,19,3,3,143.0,24.99000000000001,65,1.03
2026-03-19 03:00:00+00:00,50.83,60.3,10.02,1.9,28.45,688.68,3,19,3,3,139.0,24.99000000000001,65,1.03
2026-03-19 04:00:00+00:00,48.03,58.05,10.24,2.32,27.47,689.82,4,19,3,3,132.0,24.99000000000001,65,1.03
2026-03-19 05:00:00+00:00,46.5,58.4,9.8,2.52,24.56,702.35,5,19,3,3,128.0,24.99000000000001,65,1.03
2026-03-19 06:00:00+00:00,47.32,60.81,9.35,2.89,26.43,718.41,6,19,3,3,130.0,24.99000000000001,65,1.03
2026-03-19 07:00:00+00:00,49.2,62.68,9.34,3.63,35.96,725.96,7,19,3,3,135.0,24.99000000000001,65,1.03
2026-03-19 08:00:00+00:00,50.6,62.63,8.74,3.72,45.27,711.57,8,19,3,3,138.0,24.99000000000001,65,1.03
2026-03-19 09:00:00+00:00,51.9,61.78,7.67,3.6,56.46,679.48,9,19,3,3,141.0,24.99000000000001,65,1.03
2026-03-19 10:00:00+00:00,47.73,54.95,7.5,3.43,67.77,592.15,10,19,3,3,131.0,24.99000000000001,65,1.03
2026-03-19 11:00:00+00:00,40.4,46.5,7.09,3.06,70.33,527.29,11,19,3,3,113.0,24.99000000000001,65,1.03
2026-03-19 12:00:00+00:00,35.71,40.87,7.13,3.15,74.39,491.57,12,19,3,3,102.0,24.99000000000001,65,1.03
2026-03-19 13:00:00+00:00,34.69,40.86,8.77,3.1,63.18,513.64,13,19,3,3,99.0,24.99000000000001,65,1.03
2026-03-19 14:00:00+00:00,37.72,47.34,10.6,2.77,43.63,586.74,14,19,3,3,106.0,24.99000000000001,65,1.03
2026-03-19 15:00:00+00:00,41.28,54.04,11.21,2.8,33.64,647.89,15,19,3,3,115.0,24.99000000000001,65,1.03
2026-03-19 16:00:00+00:00,44.62,60.29,11.37,2.59,26.68,687.16,16,19,3,3,123.0,24.99000000000001,65,1.03
2026-03-19 17:00:00+00:00,48.53,65.73,11.37,2.1,18.88,727.86,17,19,3,3,133.0,24.99000000000001,65,1.03
2026-03-19 18:00:00+00:00,52.08,68.42,11.37,1.66,12.31,762.2,18,19,3,3,142.0,24.99000000000001,65,1.03
2026-03-19 19:00:00+00:00,54.16,67.29,10.98,1.22,8.18,772.84,19,19,3,3,147.0,24.99000000000001,65,1.03
2026-03-19 20:00:00+00:00,55.76,65.79,10.11,0.91,5.96,774.74,20,19,3,3,151.0,24.99000000000001,65,1.03
2026-03-19 21:00:00+00:00,57.39,65.34,9.11,0.71,4.52,777.37,21,19,3,3,152.0,24.99000000000001,65,1.03
2026-03-19 22:00:00+00:00,59.0,65.4,8.38,0.63,3.51,785.15,22,19,3,3,153.0,24.99000000000001,65,1.03
2026-03-19 23:00:00+00:00,60.7,66.17,7.97,0.61,2.95,796.66,23,19,3,3,154.0,24.99000000000001,65,1.03
2026-03-20 00:00:00+00:00,62.25,67.16,7.76,0.61,2.73,806.04,0,20,3,4,154.0,24.99000000000001,65,1.03
2026-03-20 01:00:00+00:00,62.57,67.28,7.87,0.7,3.23,806.02,1,20,3,4,155.0,24.99000000000001,65,1.03
2026-03-20 02:00:00+00:00,63.14,69.02,8.35,0.89,3.06,833.22,2,20,3,4,155.0,24.99000000000001,65,1.03
2026-03-20 03:00:00+00:00,64.13,71.32,8.42,1.03,3.16,883.3,3,20,3,4,155.0,24.99000000000001,65,1.03
2026-03-20 04:00:00+00:00,62.1,70.57,8.46,1.09,5.83,902.44,4,20,3,4,154.0,24.99000000000001,65,1.03
2026-03-20 05:00:00+00:00,58.04,68.9,6.93,1.13,12.22,914.22,5,20,3,4,152.0,24.99000000000001,65,1.03
2026-03-20 06:00:00+00:00,57.77,70.15,7.31,1.17,30.0,914.51,6,20,3,4,152.0,24.99000000000001,65,1.03
2026-03-20 07:00:00+00:00,43.15,46.65,2.72,4.41,95.13,479.45,7,20,3,4,120.0,24.99000000000001,65,1.03
2026-03-20 08:00:00+00:00,31.21,33.57,1.25,3.08,108.8,364.07,8,20,3,4,91.0,24.99000000000001,65,1.03
2026-03-20 09:00:00+00:00,27.93,30.2,1.01,2.58,112.28,336.39,9,20,3,4,84.0,24.99000000000001,65,1.03
2026-03-20 10:00:00+00:00,26.52,28.88,1.02,2.46,115.76,327.46,10,20,3,4,81.0,24.99000000000001,65,1.03
2026-03-20 11:00:00+00:00,25.23,27.77,1.21,2.37,116.71,323.58,11,20,3,4,79.0,24.99000000000001,65,1.03
2026-03-20 12:00:00+00:00,23.58,26.32,1.55,2.19,116.17,323.87,12,20,3,4,75.0,24.99000000000001,65,1.03
2026-03-20 13:00:00+00:00,25.0,30.29,4.67,2.05,93.03,376.17,13,20,3,4,78.0,24.99000000000001,65,1.03
2026-03-20 14:00:00+00:00,29.53,39.44,8.24,2.08,64.84,462.14,14,20,3,4,88.0,24.99000000000001,65,1.03
2026-03-20 15:00:00+00:00,34.35,48.43,10.29,2.16,49.03,534.69,15,20,3,4,98.0,24.99000000000001,65,1.03
2026-03-20 16:00:00+00:00,38.28,54.51,11.62,2.07,39.84,583.24,16,20,3,4,108.0,24.99000000000001,65,1.03
2026-03-20 17:00:00+00:00,42.1,59.47,12.88,1.81,33.29,635.59,17,20,3,4,117.0,24.99000000000001,65,1.03
2026-03-20 18:00:00+00:00,45.2,62.48,13.72,1.56,28.81,675.56,18,20,3,4,125.0,24.99000000000001,65,1.03
2026-03-20 19:00:00+00:00,45.23,58.4,12.11,1.62,32.6,644.7,19,20,3,4,125.0,24.99000000000001,65,1.03
2026-03-20 20:00:00+00:00,44.76,55.8,10.41,1.24,30.62,623.17,20,20,3,4,124.0,24.99000000000001,65,1.03
2026-03-20 21:00:00+00:00,44.78,54.55,9.14,0.95,26.63,615.56,21,20,3,4,124.0,24.99000000000001,65,1.03
2026-03-20 22:00:00+00:00,45.21,53.16,8.28,0.75,22.06,618.88,22,20,3,4,125.0,24.99000000000001,65,1.03
2026-03-20 23:00:00+00:00,45.38,51.98,7.49,0.63,18.44,618.07,23,20,3,4,125.0,24.99000000000001,65,1.03
2026-03-21 00:00:00+00:00,44.95,50.32,6.67,0.58,16.44,604.66,0,21,3,5,124.0,24.99000000000001,65,1.03
2026-03-21 01:00:00+00:00,43.61,48.11,5.98,0.69,15.89,581.77,1,21,3,5,121.0,24.99000000000001,65,1.03
2026-03-21 02:00:00+00:00,42.22,47.46,5.74,0.96,16.0,560.68,2,21,3,5,118.0,24.99000000000001,65,1.03
2026-03-21 03:00:00+00:00,42.21,48.61,5.4,1.39,18.41,547.22,3,21,3,5,118.0,24.99000000000001,65,1.03
2026-03-21 04:00:00+00:00,45.87,52.57,4.62,3.0,36.5,485.93,4,21,3,5,127.0,24.99000000000001,65,1.03
2026-03-21 05:00:00+00:00,48.03,55.13,4.24,3.55,46.46,460.19,5,21,3,5,132.0,24.99000000000001,65,1.03
2026-03-21 06:00:00+00:00,50.52,57.92,3.9,3.71,56.03,448.1,6,21,3,5,138.0,24.99000000000001,65,1.03
2026-03-21 07:00:00+00:00,26.64,32.64,1.97,4.72,111.09,305.75,7,21,3,5,82.0,24.99000000000001,65,1.03
2026-03-21 08:00:00+00:00,19.75,29.18,1.39,3.5,119.9,268.61,8,21,3,5,67.0,24.99000000000001,65,1.03
2026-03-21 09:00:00+00:00,20.23,32.7,1.35,3.42,121.35,259.51,9,21,3,5,68.0,24.99000000000001,65,1.03
2026-03-21 10:00:00+00:00,21.13,34.32,1.97,3.57,113.29,269.39,10,21,3,5,70.0,24.99000000000001,65,1.03
2026-03-21 11:00:00+00:00,21.93,34.54,3.09,3.47,99.01,290.83,11,21,3,5,72.0,24.99000000000001,65,1.03
2026-03-21 12:00:00+00:00,22.76,35.23,4.3,3.34,90.65,315.7,12,21,3,5,73.0,24.99000000000001,65,1.03
2026-03-21 13:00:00+00:00,23.94,37.22,6.86,3.34,83.45,360.0,13,21,3,5,76.0,24.99000000000001,65,1.03
2026-03-21 14:00:00+00:00,26.57,42.68,9.88,3.73,76.97,427.05,14,21,3,5,81.0,24.99000000000001,65,1.03
2026-03-21 15:00:00+00:00,30.26,50.17,12.05,4.3,72.95,492.33,15,21,3,5,89.0,24.99000000000001,65,1.03
2026-03-21 16:00:00+00:00,33.89,56.94,13.45,4.83,69.66,543.91,16,21,3,5,97.0,24.99000000000001,65,1.03
2026-03-21 17:00:00+00:00,37.25,62.62,13.99,5.23,66.98,583.73,17,21,3,5,105.0,24.99000000000001,65,1.03
2026-03-21 18:00:00+00:00,39.92,66.29,13.72,5.24,63.4,608.09,18,21,3,5,112.0,24.99000000000001,65,1.03
2026-03-21 19:00:00+00:00,40.94,65.9,12.28,4.51,57.45,598.68,19,21,3,5,114.0,24.99000000000001,65,1.03
2026-03-21 20:00:00+00:00,41.36,64.09,10.15,3.36,48.07,580.18,20,21,3,5,115.0,24.99000000000001,65,1.03
2026-03-21 21:00:00+00:00,42.0,62.79,8.58,2.18,39.2,578.0,21,21,3,5,117.0,24.99000000000001,65,1.03
2026-03-21 22:00:00+00:00,42.48,61.53,7.5,1.27,31.92,586.83,22,21,3,5,118.0,24.99000000000001,65,1.03
2026-03-21 23:00:00+00:00,43.91,62.49,6.94,0.86,24.28,605.27,23,21,3,5,122.0,24.99000000000001,65,1.03
2026-03-22 00:00:00+00:00,46.36,65.0,6.68,0.75,18.66,627.69,0,22,3,6,128.0,24.99000000000001,65,1.03
2026-03-22 01:00:00+00:00,48.77,67.66,6.59,0.82,14.99,647.85,1,22,3,6,134.0,24.99000000000001,65,1.03
